"","Date","UserIDs_in","FileName","Obs_in","HHMMSS_in","FTime_in","EBal._in","Photo_out","Cond_out","Ci_out","Trmmol_out","VpdL_out","CTleaf_out","Area_in","BLC_1_out","StmRat_in","BLCond_out","Tair_in","Tleaf_in","TBlk_in","CO2R_in","CO2S_in","H2OR_in","H2OS_in","RH_R_in","RH_S_in","Flow_in","PARi_in","PARo_in","Press_in","CsMch_in","HsMch_in","CsMchSD_in","HsMchSD_in","CrMchSD_in","HrMchSD_in","StableF_in","BLCslope_in","BLCoffst_in","f_parin_in","f_parout_in","alphaK_in","Status_in","fda_out","Trans_out","Tair_K_out","Twall_K_out","R.W.m2._out","Tl.Ta_out","SVTleaf_out","h2o_i_out","h20diff_out","CTair_out","SVTair_out","CndTotal_out","vp_kPa_out","VpdA_out","CndCO2_out","Ci_Pa_out","Ci.Ca_out","RHsfc_out","C2sfc_out","AHs.Cs_out","Unit","LS","Ad.Time","Config","OtherComments","DateTime","Time","hr","mi","se","Seconds","Time.pos","CO2_Mixer_setting","Tblock_setting","Flow_setting","Lamp_setting","LogRemarks1","Remark.catch","LicorModel","Unknown","Sys_time_s","Sys_elapsed_s","Sys_date_NA","GasEx_TIME_s","GasEx_Ca_µmol.mol.U.207B.¹","GasEx_gsw_mol.m.U.207B.².s.U.207B.¹","GasEx_gbw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtc_mol.m.U.207B.².s.U.207B.¹","GasEx_Rabs_W.m.U.207B.²","GasEx_TleafEB_.C","GasEx_SVPleaf_kPa","GasEx_SVPcham_kPa","GasEx_VPDleaf_kPa","GasEx_LatHFlux_W.m.U.207B.²","GasEx_SenHFlux_W.m.U.207B.²","GasEx_NetTherm_W.m.U.207B.²","GasEx_EBSum_W.m.U.207B.²","GasEx_blfa_1_NA","GasEx_blfa_2_NA","GasEx_blfa_3_NA","Leak_Leak_µmol.s.U.207B.¹","Leak_LeakPct_.","Leak_CorrFact_NA","Leak_CorrFactPct_.","Leak_Fan_µmol.s.U.207B.¹","LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹","LeafQ_alpha_NA","LeafQ_convert_J.µmol","Const_Geometry_NA","Meas_TIME_s","Meas_.U.0394.Pcham_kPa","Meas_Tleaf2_.C","Meas_Fan_speed_rpm","Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹","Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹","Match_time_secs","Match_hhmmss_NA","Match_count_NA","Match_co2_adj_µmol.mol","Match_h2o_adj_mmol.mol","Match_co2_at_µmol.mol","Match_h2o_at_mmol.mol","Match_co2_cv_.","Match_h2o_cv_.","Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.OK_NA","Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.OK_NA","Stability_Stable_NA","Stability_Total_NA","Stability_State_NA","Status_MatchValveR_.","Status_MatchValveS_.","Status_MatchCO2_µmol.mol","Status_MatchH2O_mmol.mol","Status_DIAG_NA","Status_Flow_s_µmol.s.U.207B.¹","Status_Flow_r_µmol.s.U.207B.¹","Status_Txchg_.C","Status_Tirga_.C","Status_Tchopper_.C","Status_Ts_.C","Status_CO2_._.","Status_Desiccant_._.","Status_Humidifier_._.","Status_CO2_r_sp_µmol.mol.U.207B.¹","Status_H2O_r_sp_mmol.mol.U.207B.¹","Status_SS_s_.","Status_SS_r_.","Meas_Offset_.C","Meas_Offset2_.C","Treatment.x","KEEP","MyTemp","Leaf.age","Treatment.y","Mass","X"
"2712","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",125,"12:20:59",NA,NA,-3.189746738,42.50217894,2151.492113,9.57e-05,4.025337116,39.6842,11.86,NA,0.5,NA,39.62544516,39.6842,43.7766,410.0557097,416.281871,39.24390968,39.42562258,NA,55.3951558,600.014871,-0.001928176,NA,101.9495806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.6663107,5.168354097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",128,1599326460,15945.1,"20200905 12:20:59",1599326452,416.281871,0.00282926,2.792773966,0.002827669,0.001767436,-0.000368474,39.59966539,7.289487951,7.266586866,3.264150835,-4.220565881,-8.846365302,-0.773812408,-13.84111207,-0.001226214,0.023683284,2.684368994,50,8,1,0,51741.99358,-0.000944806,0.49,0.39,"0: Broadleaf",1599326452,0.14993871,39.84749677,10002.22258,-0.001928176,0.291493323,1599326431,"12:20:31",24,-2.31,-0.364,409,39,0.22,0.15,6.178388571,1.035471951,0.127487209,0,0.171405445,0.132129762,0.023706915,0,0,2,"0/2",100,100,-2.31,-0.364,2,560.772,323.289,39.9968,43.9871,29.9993,43.7049,19.7586,32.4923,33.4996,410,39,96.7979,104.121,NA,NA,"c","Y",40,"new","c",0.2246,""
"2713","9/5/2020","23c","09-05-2020 wetfert rvt 6400.a.csv",59,"10:28:32",12399,1,-1.488646585,0.011400744,610.4147779,0.162313263,1.41007701,27.53661847,11.86,2,0.5,3.6,27.39423561,27.6182518,27.0318222,409.8000793,412.6125793,22.13484573,22.44874191,61.46167755,62.33589172,599.5041504,0.112057269,0.117955014,101.7184219,-1.04996264,-0.286243856,0.04328594,0.003050959,0.025277534,0.002379238,1,0,2,0,1,0.189999998,111115,0.505484121,0.000162313,300.7682518,300.5442356,0.022411452,-0.081633327,3.693527612,36.31129487,13.86255295,27.6182518,3.711202414,0.011364753,2.283450602,1.427751812,0.007106196,62.09042793,1.479389646,60.79160436,413.1708218,-0.00219031,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sat Sep  5 2020 07:02:28"")1:2"," Sep  5 2020","10:28:32",10,28,32,37712,"10:28:32",NA,NA,NA,NA,NA,NA,"6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2246,""
"2714","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",5,"7:55:35",NA,NA,-0.53147426,41.87962853,417.64434,0.000402053,1.299507335,15.59730645,11.86,NA,0.5,NA,15.60932903,15.59730645,21.9214,410.0125806,410.7366774,11.96042258,12.7449871,NA,73.01972244,600.0235161,-0.020639608,NA,101.8622258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.58394922,1.01681774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",8,1599310535,20.5,"20200905 07:55:35",1599310527,410.7366774,0.085765309,2.792462874,0.084328364,0.052832326,-0.003944229,15.49911307,1.778295981,1.779666222,0.478788646,-17.73052057,1.809966556,0.124536974,-15.79996127,-0.001226002,0.023679182,2.68407668,82,14,1,0,56036.33156,-0.010113408,0.49,0.39,"0: Broadleaf",1599310527,0.100006516,15.74850645,10009.06613,-0.020639608,0.282605,1599310464,"7:54:23",3,-0.241,-0.114,410,12,0.28,0.09,0.730311738,-0.017686482,0.033419027,1,0.788757476,-0.115893007,0.011704403,0,1,2,"2-Jan",100,100,-0.241,-0.114,2,521.359,404.234,15.0017,21.7601,30.0003,21.8708,19.8271,19.2409,3.37504,410,12,99.2628,107.626,NA,NA,"c","Y",15,"new","c",0.2246,""
"2715","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",126,"12:21:04",NA,NA,-3.229637645,42.50761942,2233.039538,9.25e-05,4.024280241,39.67111613,11.86,NA,0.5,NA,39.61498387,39.67111613,43.7729,410.0264516,416.3340645,39.23955161,39.41516774,NA,55.41165497,600.0177742,-0.012802815,NA,101.9499032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.9928617,5.36357634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",129,1599326465,15950.1,"20200905 12:21:04",1599326457,416.3340645,0.002737758,2.792691616,0.002736268,0.001710301,-0.002446618,39.59005556,7.284382796,7.26251588,3.260102555,-4.078934124,-8.451249782,-0.739189015,-13.27181954,-0.001226158,0.023682198,2.684291615,49,8,1,0,51741.45602,-0.00627338,0.49,0.39,"0: Broadleaf",1599326457,0.149884032,39.83798387,10001.73226,-0.012802815,0.286023548,1599326431,"12:20:31",24,-2.31,-0.364,409,39,0.22,0.15,6.250883571,1.183956392,0.125480697,0,0.179307595,-0.054989853,0.007696979,1,1,2,"2-Jan",100,100,-2.31,-0.364,2,561.041,323.417,39.997,43.9791,29.9993,43.7014,19.759,32.7809,33.4996,410,39,96.8005,104.124,NA,NA,"c","Y",40,"new","c",0.2246,""
"2716","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",2,"7:55:19",NA,NA,-0.5457406,41.8794585,417.4849446,0.000417128,1.301985127,15.5841,11.86,NA,0.5,NA,15.59695484,15.5841,21.9142,409.9971935,410.7372581,11.9553871,12.76935806,NA,73.21697128,600.0167742,0.004143817,NA,101.8616774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.56746392,1.016428231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",5,1599310520,5,"20200905 07:55:19",1599310511,410.7372581,0.089798994,2.788913542,0.088223078,0.05527871,0.000791883,15.4824996,1.776791881,1.778255921,0.474806754,-18.39532989,1.932800932,0.13314029,-16.32859678,-0.00122358,0.023632406,2.680741454,82,14,1,0,55932.54152,0.00203047,0.49,0.39,"0: Broadleaf",1599310511,0.099996816,15.73964194,9989.348065,0.004143817,0.282605,1599310464,"7:54:23",3,-0.241,-0.114,410,12,0.28,0.09,0.729474024,0.143666833,0.033103927,0,0.81968619,-0.115751679,0.011718568,0,0,2,"0/2",100,100,-0.241,-0.114,2,521.37,404.218,15.0013,21.752,30.0003,21.8641,19.8277,19.2409,3.37504,410,12,99.2629,107.626,NA,NA,"c","Y",15,"new","c",0.2246,""
"2717","9/5/2020","23c","09-05-2020 wetfert rvt 6400.a.csv",96,"11:36:57",16504,1,-2.644757437,0.002374901,2145.296,0.060970282,2.503526857,34.58290313,11.86,2,0.5,3.6,35.0733757,34.55044937,35.07727432,409.9172058,415.0993042,29.52987671,29.64691925,52.96617508,53.17514038,599.4996338,0.069758445,0.073429942,101.7199707,1.063776374,-0.481524855,0.029163061,0.000794835,0.014874364,0.00215944,1,0,2,0,1,0.189999998,111115,0.505480313,6.1e-05,307.7004494,308.2233757,0.013951689,0.032453754,5.519210615,54.25886949,24.61195024,34.55044937,5.509269334,0.002373335,3.015683758,2.493585577,0.001483475,218.2194463,5.168151279,52.68465434,416.0910882,-0.003348741,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sat Sep  5 2020 07:02:28"")1:2"," Sep  5 2020","11:36:57",11,36,57,41817,"11:36:57",NA,NA,NA,NA,NA,NA,"6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",35,"new","c",0.2246,""
"2718","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",3,"7:55:25",NA,NA,-0.536568306,41.87897633,417.4544098,0.00041189,1.301100481,15.58806452,11.86,NA,0.5,NA,15.60253871,15.58806452,21.9167,410.0038065,410.73,11.95684516,12.76060323,NA,73.14105268,600.016129,0.001434936,NA,101.8623226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.56461264,1.01637185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",6,1599310525,10.5,"20200905 07:55:25",1599310517,410.73,0.088398831,2.789537713,0.086871561,0.054429747,0.000274216,15.48954159,1.777243288,1.7788922,0.476142807,-18.16434286,2.176767558,0.149919732,-15.83738135,-0.001224006,0.023640628,2.681327992,82,14,1,0,55950.14068,0.000703119,0.49,0.39,"0: Broadleaf",1599310517,0.099979503,15.74547097,9992.76,0.001434936,0.282605,1599310464,"7:54:23",3,-0.241,-0.114,410,12,0.28,0.09,0.734029048,-0.097224136,0.03187972,1,0.807931738,-0.115592325,0.011691449,0,1,2,"2-Jan",100,100,-0.241,-0.114,2,521.359,404.211,15.0013,21.7546,30.0004,21.8662,19.8283,19.2409,3.37504,410,12,99.2621,107.626,NA,NA,"c","Y",15,"new","c",0.2246,""
"2719","9/5/2020","23c","09-05-2020 wetfert rvt 6400.a.csv",55,"10:28:11",12378.5,1,-1.464973225,0.011920669,598.215184,0.170152013,1.413895782,27.54700538,11.86,2,0.5,3.6,27.39474106,27.63288498,27.05496216,409.8439941,412.603241,22.10431671,22.4333744,61.41073608,62.29474258,599.5095215,0.129920483,0.136758417,101.7179413,-1.04996264,-0.286243856,0.04328594,0.003050959,0.025277534,0.002379238,0.333333343,0,2,0,1,0.189999998,111115,0.50548865,0.000170152,300.782885,300.5447411,0.025984099,-0.085879597,3.695772443,36.33353562,13.90016121,27.63288498,3.714378499,0.011881327,2.281876661,1.432501838,0.007429354,60.84921696,1.449855756,60.71481671,413.1526059,-0.002152851,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sat Sep  5 2020 07:02:28"")1:2"," Sep  5 2020","10:28:11",10,28,11,37691,"10:28:11",NA,NA,NA,NA,NA,NA,"6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2246,""
"2720","9/5/2020","23c","09-05-2020 wetfert rvt 6400.a.csv",57,"10:28:22",12389,1,-1.482007387,0.011703172,604.1334413,0.166813553,1.411836733,27.54209544,11.86,2,0.5,3.6,27.40013695,27.62553024,27.06056595,409.7868958,412.58255,22.12049866,22.44309425,61.40617371,62.30297852,599.5144043,0.108702891,0.114424102,101.7183456,-1.04996264,-0.286243856,0.04328594,0.003050959,0.025277534,0.002379238,1,0,2,0,1,0.189999998,111115,0.505492767,0.000166814,300.7755302,300.5501369,0.021740579,-0.083434806,3.694711151,36.32295755,13.8798633,27.62553024,3.71278188,0.011665249,2.282874419,1.429907462,0.007294178,61.4514542,1.464272886,60.75841379,413.1383028,-0.002179522,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sat Sep  5 2020 07:02:28"")1:2"," Sep  5 2020","10:28:22",10,28,22,37702,"10:28:22",NA,NA,NA,NA,NA,NA,"6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2246,""
"2721","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",129,"12:21:20",NA,NA,-3.293863388,42.51389191,2157.398653,9.8e-05,4.02154385,39.63036452,11.86,NA,0.5,NA,39.57352903,39.63036452,43.7591,409.9637742,416.3938065,39.20214516,39.38820645,NA,55.49710256,600.0171613,0.008126455,NA,101.9503871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.2708391,5.181149718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",132,1599326480,15965.6,"20200905 12:21:20",1599326472,416.3938065,0.002912645,2.792980443,0.002910958,0.0018195,0.001552966,39.54714581,7.268501905,7.246403262,3.246958055,-4.32141213,-8.558012172,-0.748154429,-13.62602577,-0.001226355,0.023686008,2.684563007,49,8,1,0,51756.31117,0.003981963,0.49,0.39,"0: Broadleaf",1599326472,0.14981529,39.79889355,10003.29355,0.008126455,0.323856097,1599326431,"12:20:31",24,-2.31,-0.364,409,39,0.22,0.15,6.420915476,0.18523841,0.04047872,0,0.18374519,0.058518466,0.01129492,1,1,2,"2-Jan",100,100,-2.31,-0.364,2,561.128,323.229,39.9967,43.9521,29.9993,43.6882,19.7633,33.6092,34.6613,410,39,96.8076,104.131,NA,NA,"c","Y",40,"new","c",0.2246,""
"2722","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",57,"9:26:02",NA,NA,-0.79125952,41.91793998,422.6659383,0.000698372,1.365841949,20.28757419,11.86,NA,0.5,NA,20.31380323,20.28757419,25.6688,409.9846774,410.9813548,12.02939032,13.39129677,NA,57.08601142,600.0244194,-0.033240259,NA,101.8947097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.10970614,1.028430933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",60,1599315963,5448.1,"20200905 09:26:02",1599315954,410.9813548,0.069296701,2.790572923,0.068354722,0.042805268,-0.006352213,20.12284961,2.388729476,2.392603572,1.022887527,-30.79818765,3.946036395,0.285179411,-26.57332406,-0.001224712,0.023654267,2.68230077,70,12,1,0,55082.64015,-0.016287727,0.49,0.39,"0: Broadleaf",1599315954,0.100038968,20.43595161,9995.347419,-0.033240259,0.338032032,1599315917,"9:25:17",12,-0.496,-0.099,410,12,0.27,0.07,0.993905452,0.000972864,0.01458811,1,1.363830238,-0.054969257,0.005578819,1,2,2,"2-Feb",100,100,-0.496,-0.099,2,535.258,394.914,20.0004,25.5444,30.0002,25.6149,19.7312,37.3729,0,410,12,98.9813,107.035,NA,NA,"c","Y",20,"new","c",0.2246,""
"2723","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",128,"12:21:14",NA,NA,-3.28036191,42.5131021,2191.458403,9.59e-05,4.022588712,39.64530645,11.86,NA,0.5,NA,39.58893871,39.64530645,43.7639,409.9823226,416.3874194,39.21651935,39.39856774,NA,55.46570491,600.0160645,0.005664356,NA,101.9500323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.7476219,5.263027415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",131,1599326475,15960.1,"20200905 12:21:14",1599326466,416.3874194,0.002845519,2.791865845,0.002843908,0.001777587,0.001082459,39.56311244,7.274321284,7.252389055,3.251732572,-4.228247339,-8.484194703,-0.742105374,-13.45346496,-0.001225594,0.02367131,2.683515684,50,8,1,0,51722.94985,0.002775535,0.49,0.39,"0: Broadleaf",1599326466,0.149839452,39.81368387,9997.120968,0.005664356,0.308586258,1599326431,"12:20:31",24,-2.31,-0.364,409,39,0.22,0.15,6.387827143,0.403624873,0.055263394,0,0.180684833,0.043145349,0.009129902,1,1,2,"2-Jan",100,100,-2.31,-0.364,2,560.668,323.447,39.9965,43.9617,29.9993,43.6934,19.7624,33.3364,34.2789,410,39,96.8059,104.128,NA,NA,"c","Y",40,"new","c",0.2246,""
"2724","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",1,"7:55:14",NA,NA,-0.54097252,41.8790751,417.274828,0.000421763,1.302791656,15.58188065,11.86,NA,0.5,NA,15.59246129,15.58188065,21.9119,410.0080645,410.7349355,11.9543129,12.7773129,NA,73.28342179,600.0232581,-0.008331333,NA,101.8613226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.54589116,1.015922416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",4,1599310515,0,"20200905 07:55:14",1599310507,410.7349355,0.091020217,2.790127728,0.089402254,0.056019381,-0.001592118,15.47676615,1.776539225,1.77774403,0.47374757,-18.59973228,1.591555099,0.109582162,-16.90018714,-0.001224408,0.023648401,2.681882427,82,14,1,0,55969.72011,-0.004082353,0.49,0.39,"0: Broadleaf",1599310507,0.099994765,15.73424516,9996.143871,-0.008331333,0.282605,1599310464,"7:54:23",3,-0.241,-0.114,410,12,0.28,0.09,0.722453548,0.130978902,0.031776901,0,0.828762881,-0.121412649,0.012294533,0,0,2,"0/2",100,100,-0.241,-0.114,2,521.149,404.391,15.0015,21.7498,30.0002,21.8622,19.8292,19.2409,3.37504,410,12,99.2628,107.627,NA,NA,"c","Y",15,"new","c",0.2246,""
"2725","9/5/2020","23c","09-05-2020 wetfert rvt 6400.a.csv",95,"11:36:51",16498.5,1,-2.525473039,0.002301058,2120.011743,0.059084629,2.50389126,34.58477038,11.86,2,0.5,3.6,35.07148361,34.55199432,35.04150772,410.1646118,415.1119385,29.53557205,29.64898682,52.97938538,53.18070221,599.5404053,0.064340711,0.067727067,101.7198944,1.063776374,-0.481524855,0.029163061,0.000794835,0.014874364,0.00215944,1,0,2,0,1,0.189999998,111115,0.50551469,5.91e-05,307.7019943,308.2214836,0.012868142,0.032776054,5.519783068,54.26453793,24.61555111,34.55199432,5.509742233,0.002299588,3.015891808,2.493850425,0.001437375,215.6473707,5.107084492,52.6815141,416.0589909,-0.003197762,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sat Sep  5 2020 07:02:28"")1:2"," Sep  5 2020","11:36:51",11,36,51,41811,"11:36:51",NA,NA,NA,NA,NA,NA,"6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",35,"new","c",0.2246,""
"2726","9/5/2020","23c","09-05-2020_wetfertresp_6800.1.csv",56,"9:25:57",NA,NA,-0.790409711,41.91802963,422.5868531,0.000700712,1.366125411,20.28883871,11.86,NA,0.5,NA,20.31494839,20.28883871,25.6678,409.9911613,410.9842581,12.02767097,13.39414194,NA,57.09381968,600.0220645,-0.024007818,NA,101.8942258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.10142756,1.028231239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",59,1599315958,5443.1,"20200905 09:25:57",1599315949,410.9842581,0.06953844,2.789994209,0.068589733,0.042952742,-0.004587894,20.12332914,2.388916122,2.392772841,1.022790711,-30.90137758,3.9272654,0.283885205,-26.69481487,-0.001224317,0.023646642,2.68175696,71,12,1,0,55065.38005,-0.011763831,0.49,0.39,"0: Broadleaf",1599315949,0.100020461,20.43882903,9992.172581,-0.024007818,0.324357548,1599315917,"9:25:17",12,-0.496,-0.099,410,12,0.27,0.07,0.992196524,0.040100206,0.015337711,1,1.367623333,-0.042365708,0.004472319,1,2,2,"2-Feb",100,100,-0.496,-0.099,2,534.992,394.92,20.0008,25.5439,30.0002,25.6142,19.7315,37.3729,0,410,12,98.9838,107.035,NA,NA,"c","Y",20,"new","c",0.2246,""
"2727","9/5/2020","23c","09-05-2020 wetfert rvt 6400.a.csv",58,"10:28:27",12394,1,-1.485249804,0.011560577,607.0771629,0.164680315,1.410922814,27.53932976,11.86,2,0.5,3.6,27.39882278,27.62172318,27.04004478,409.7996216,412.6035156,22.12767982,22.44615936,61.42766953,62.31420517,599.4949341,0.114673547,0.120708995,101.718544,-1.04996264,-0.286243856,0.04328594,0.003050959,0.025277534,0.002379238,1,0,2,0,1,0.189999998,111115,0.50547635,0.00016468,300.7717232,300.5488228,0.022934709,-0.082393418,3.694113463,36.31701082,13.87085145,27.62172318,3.71195565,0.011523571,2.283190649,1.428765002,0.007205548,61.75100511,1.471332987,60.77598052,413.1604843,-0.002184805,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sat Sep  5 2020 07:02:28"")1:2"," Sep  5 2020","10:28:27",10,28,27,37707,"10:28:27",NA,NA,NA,NA,NA,NA,"6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2246,""
