FileName,Sys_time_s,Sys_elapsed_s,Sys_date_NA,HHMMSS_in,GasEx_TIME_s,Trmmol_out,Photo_out,GasEx_Ca_µmol.mol.U.207B.¹,Ci_out,Ci_Pa_out,Cond_out,GasEx_gsw_mol.m.U.207B.².s.U.207B.¹,GasEx_gbw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtw_mol.m.U.207B.².s.U.207B.¹,GasEx_gtc_mol.m.U.207B.².s.U.207B.¹,GasEx_Rabs_W.m.U.207B.²,GasEx_TleafEB_.C,CTleaf_out,GasEx_SVPleaf_kPa,RH_S_in,VpdL_out,GasEx_SVPcham_kPa,GasEx_VPDleaf_kPa,GasEx_LatHFlux_W.m.U.207B.²,GasEx_SenHFlux_W.m.U.207B.²,GasEx_NetTherm_W.m.U.207B.²,GasEx_EBSum_W.m.U.207B.²,GasEx_blfa_1_NA,GasEx_blfa_2_NA,GasEx_blfa_3_NA,Leak_Leak_µmol.s.U.207B.¹,Leak_LeakPct_.,Leak_CorrFact_NA,Leak_CorrFactPct_.,Leak_Fan_µmol.s.U.207B.¹,PARi_in,LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹,LeafQ_alpha_NA,LeafQ_convert_J.µmol,Area_in,StmRat_in,Const_Geometry_NA,Meas_TIME_s,CO2S_in,CO2R_in,H2OS_in,H2OR_in,Flow_in,Press_in,Meas_.U.0394.Pcham_kPa,Tair_in,Tleaf_in,Meas_Tleaf2_.C,Meas_Fan_speed_rpm,Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹,Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹,HeadLS_Q_µmol.m.U.207B.².s.U.207B.¹,HeadLS_f_red_NA,HeadLS_f_blue_NA,HeadLS_Tled_.C,HeadLS_Pc_NA,Match_time_secs,Match_hhmmss_NA,Match_count_NA,Match_co2_adj_µmol.mol,Match_h2o_adj_mmol.mol,Match_co2_at_µmol.mol,Match_h2o_at_mmol.mol,Match_co2_cv_.,Match_h2o_cv_.,Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹,Stability_.U.0394.CO2.OK_NA,Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹,Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹,Stability_.U.0394.H2O.OK_NA,Stability_Stable_NA,Stability_Total_NA,Status_MatchValveR_.,Status_MatchValveS_.,Status_MatchCO2_µmol.mol,Status_MatchH2O_mmol.mol,Status_DIAG_NA,Status_Flow_s_µmol.s.U.207B.¹,Status_Flow_r_µmol.s.U.207B.¹,TBlk_in,Status_Tirga_.C,Status_Tchopper_.C,Status_Ts_.C,Status_Tr_.C,Status_CO2_._.,Status_Desiccant_._.,Status_Humidifier_._.,Status_Txchg_sp_.C,Status_CO2_r_sp_µmol.mol.U.207B.¹,Status_H2O_r_sp_mmol.mol.U.207B.¹,Status_SS_s_.,Status_SS_r_.,UserIDs_in,Date,LicorModel,IDs,Treatment,Meas_Offset_.C,Meas_Offset2_.C,KEEP
09-25-2020 6800.3 WetFert ACi.csv,1601044892,6479,20200925 10:41:32,10:41:32,1601044884,0.00173,20.38179124,775.4058065,459.6884051,46.85859667,79.04142793,0.11079969,2.715604984,0.108348108,0.0679,237.7257565,33.2064151,33.47386452,5.188190439,75.31047135,3.634541129,4.826076725,1.553649309,-76.12030667,-188.284126,-15.85272931,-42.5314055,0.02,-0.448657193,4.841377967,0,0,1,0,52925.5886,1499.997419,1264.49801,0.843000123,0.188000103,6.8,0.5,0: Broadleaf,1601044884,775.4058065,800.0216452,35.65528065,33.76883226,600.0096452,101.8355806,0.1,32.18780323,33.47386452,999.9,9998.652258,492.6069032,10.49805806,1499.997419,0.899999065,0.100001045,34,30473.77097,1601044924,10:42:03,40,-2.784,0.319,800,34,0.14,0.05,-24.49919756,0.0106,0.0546,1,1.899652683,-0.0943,0.00954,1,2,2,100,100,-2.784,0.319,3,639.862,311.447,30.0005,36.4484,30.0003,36.0939,36.1253,35.666,7.28967,100,30,800,33.7427,99.843,99.5333,20co,9/25/2020,6800.3,20co,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601045015,6601.5,20200925 10:43:34,10:43:34,1601045007,0.00159,24.32195491,1170.319806,754.3268784,76.89080558,119.2942149,0.101187792,2.715705508,0.0991,0.0621,237.7269794,33.19579914,33.44513871,5.179851171,75.15055654,3.616830293,4.812779119,1.563020878,-70.06299129,-191.2310853,-16.09413545,-39.66123267,0.02,-0.448681806,4.841595114,0,0,1,0,52936.78454,1500.006452,1264.505393,0.84299997,0.187999973,6.8,0.5,0: Broadleaf,1601045007,1170.319806,1199.99129,35.48242581,33.74579032,600.0127419,101.833,0.100005155,32.13899677,33.44513871,999.9,9999.454194,492.8759677,10.88836774,1500.006452,0.900000258,0.1,34,30473.92903,1601045044,10:44:04,41,-2.99,0.325,1200,34,0.13,0.05,-29.51922927,1.347359582,0.154865999,0,1.73514122,-0.116605923,0.0116,0,0,2,100,100,-2.99,0.325,3,639.9,311.501,29.9998,36.5245,30.0004,36.1824,36.2167,49.7673,7.49583,100,30,1200,33.7329,99.8198,99.517,20co,9/25/2020,6800.3,20co,o,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601045124,6711,20200925 10:45:24,10:45:24,1601045116,0.00138,24.47676482,1469.966161,990.1015962,100.9180583,149.8292006,0.0886,2.716628721,0.0871,0.0545,237.7268202,33.06897491,33.29629355,5.136827026,75.35637268,3.589097933,4.762832664,1.547729093,-60.90165733,-196.4996374,-16.50491712,-36.17939172,0.02,-0.448907885,4.843589504,0,0,1,0,52994.2604,1500.005161,1264.504369,0.843000012,0.187999999,6.8,0.5,0: Broadleaf,1601045116,1469.966161,1500.007097,35.21244516,33.70243871,600.0014839,101.8270645,0.0999,31.95462258,33.29629355,999.9,10005.07581,493.1695161,10.66400968,1500.005161,0.900000065,0.1,33.78763226,30473.9129,1601045155,10:45:54,42,-3.249,0.327,1500,34,0.12,0.06,-29.81589756,0.0433,0.138335787,1,1.501186098,0.0837,0.0146,1,2,2,100,100,-3.249,0.327,3,639.871,311.521,29.9991,36.5835,30.0003,36.254,36.285,59.7955,8.23329,100,30,1500,33.6298,99.8047,99.4972,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601045175,6762,20200925 10:46:15,10:46:15,1601045167,0.00118,24.38060013,1470.330645,918.9096127,93.65876724,149.8616989,0.0758,2.715784647,0.0747,0.0468,237.7273709,33.05380879,33.23603226,5.11949693,75.32312173,3.573224817,4.743861824,1.546272114,-52.18958078,-197.9334171,-16.61984705,-29.01547412,0.02,-0.448701184,4.841766066,0,0,1,0,52983.04111,1500.009032,1264.507569,0.84299997,0.187999959,6.8,0.5,0: Broadleaf,1601045167,1470.330645,1499.934516,35.05780323,33.76357419,599.9903871,101.8242258,0.0996,31.88415161,33.23603226,999.9,10000.74774,493.1183871,10.82046452,1500.009032,0.900000452,0.1,33,30473.97419,1601045155,10:45:54,42,-3.249,0.327,1500,34,0.12,0.06,-23.31635742,-88.44872651,11.09222661,0,1.020163876,3.915164081,0.483111609,0,0,2,100,100,-3.249,0.327,3,639.095,311.019,29.9995,36.5972,30.0002,36.2812,36.3083,59.8025,8.46917,100,30,1500,33.5594,99.8005,99.495,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601045989,7575.6,20200925 10:59:48,10:59:48,1601045970,0.00119,8.683454472,400.7004839,214.8575846,21.90179894,40.84594663,0.0789,2.859562636,0.0778,0.0487,237.7263306,32.51808176,32.57595161,4.932973531,74.35031573,3.432502541,4.616661687,1.500470991,-52.63219019,-180.488619,-14.3127233,-9.707201907,0.02,-0.449189215,4.846071031,0,0,1,0,53122.03324,1500.001613,1264.501346,0.842999991,0.188000061,6.06,0.5,0: Broadleaf,1601045970,400.7004839,409.9535806,33.67299677,32.50820323,600.0129677,101.8372581,0.0991,31.4052,32.57595161,999.9,10010.34387,491.3192258,9.210754194,1500.001613,0.899999097,0.100000861,33,30473.80968,1601045979,10:59:39,43,-2.025,0.291,410,32,0.08,0.08,-3.653084359,-35.01056738,4.485736097,0,0.425037942,4.899124043,0.588640856,0,0,2,100,100,-2.025,0.291,3,635.04,304.632,29.9998,36.2322,29.9995,36.0366,36.0463,20.7234,13.6722,100,30,410,32.5216,99.9537,99.5921,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046076,7663.1,20200925 11:01:16,11:01:16,1601046068,0.00175,7.595259401,291.8197742,182.7089857,18.62532651,29.74806388,0.119809798,2.857685637,0.117087592,0.0734,237.7255994,32.38625808,32.56570645,4.930125738,75.0538184,3.468047282,4.620747293,1.462078455,-77.24038245,-176.3943139,-13.99759687,-29.9066938,0.02,-0.448762483,4.842306843,0,0,1,0,53070.97833,1499.997419,1264.497883,0.843000039,0.187999998,6.06,0.5,0: Broadleaf,1601046068,291.8197742,300.0070645,34.02052581,32.31174194,600.011,101.839871,0.1,31.42076129,32.56570645,999.9,10000.57742,490.7166129,9.249494516,1499.997419,0.900000194,0.1,33,30473.73226,1601046102,11:01:42,44,-1.828,0.289,300,32,0.12,0.05,-8.379398293,-0.0294,0.027,1,1.710017805,0.0185,0.00225,1,2,2,100,100,-1.828,0.289,3,639.618,304.697,30.001,36.1566,30.0001,35.9424,35.9695,16.1274,14.8046,100,30,300,32.2564,99.9545,99.5987,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046193,7780.1,20200925 11:03:13,11:03:13,1601046185,0.00174,6.081307139,243.4029677,152.8100318,15.57780195,24.81305173,0.115661772,2.858339393,0.113123213,0.0709,237.725348,32.44833193,32.71153548,4.970796126,74.86046873,3.470608563,4.636103169,1.500187563,-76.58530461,-189.9103588,-15.08184789,-43.85216331,0.02,-0.448911095,4.843617826,0,0,1,0,53077.70722,1499.996129,1264.496662,0.84299995,0.187999981,6.06,0.5,0: Broadleaf,1601046185,243.4029677,249.9719677,34.04484194,32.35057419,600.0043548,101.8423226,0.1,31.47914194,32.71153548,999.9,10003.64839,491.0258065,9.358044194,1499.996129,0.900000065,0.1,33,30473.72581,1601046218,11:03:38,45,-1.733,0.286,250,32,0.17,0.06,-6.658185366,-0.15534669,0.0313,0,1.705373415,-0.0628,0.0191,1,1,2,100,100,-1.733,0.286,3,639.621,304.43,30.0005,36.1263,29.9999,35.9048,35.9339,13.9838,14.306,100,30,250,32.3892,99.9546,99.5972,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046292,7879.1,20200925 11:04:52,11:04:52,1601046284,0.00168,4.458815689,195.1461935,125.7626094,12.82073579,19.89397167,0.111065701,2.858432473,0.108722756,0.0682,237.7257199,32.45948523,32.80743871,4.997701522,75.16529171,3.484200816,4.635385212,1.513500705,-74.27348874,-205.1156529,-16.29632944,-57.95975112,0.02,-0.448932256,4.843804487,0,0,1,0,53080.61768,1499.997742,1264.497984,0.842999925,0.188000078,6.06,0.5,0: Broadleaf,1601046284,195.1461935,199.9815484,34.17761613,32.53470645,600.0002581,101.844,0.0999,31.47641613,32.80743871,999.9,10003.95516,491.4094516,9.38258871,1499.997742,0.899998581,0.100001284,33,30473.74839,1601046315,11:05:15,46,-1.7,0.293,200,33,0.24,0.06,-4.862653902,-0.0929,0.0241,1,1.631374634,0.0986,0.00983,1,2,2,100,100,-1.7,0.293,3,639.532,304.511,30.0007,36.123,30.0002,35.8937,35.9218,11.796,13.6107,100,30,200,32.4904,99.9473,99.5903,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046398,7985.1,20200925 11:06:38,11:06:38,1601046390,0.002,2.782934566,146.8783226,109.1572969,11.12784596,14.97324866,0.131746769,2.856506154,0.128461786,0.0806,237.7257938,32.46158047,32.8712129,5.015663276,74.96362631,3.491934334,4.658171577,1.523728942,-88.36346572,-201.5034829,-16.03196188,-68.17311667,0.02,-0.448494411,4.839941829,0,0,1,0,53015.91244,1499.998065,1264.498399,0.843000021,0.188000075,6.06,0.5,0: Broadleaf,1601046390,146.8783226,149.9862581,34.25371935,32.29934194,600.014,101.8431935,0.100023119,31.56274839,32.8712129,999.9,9994.277419,491.2523548,9.388411935,1499.998065,0.899999032,0.100000958,33,30473.75806,1601046424,11:07:03,47,-1.712,0.287,150,32,0.74,0.04,-3.093111951,-0.056,0.0205,1,1.952048537,0.0832,0.018,1,2,2,100,100,-1.712,0.287,3,639.739,303.847,29.9998,36.1465,30.0003,35.9048,35.935,9.55652,14.4183,100,30,150,32.2292,99.9416,99.587,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046509,8096.1,20200925 11:08:29,11:08:29,1601046501,0.0019,0.980843195,98.80788387,83.80733501,8.543288587,10.07243896,0.125741428,2.857407546,0.122746348,0.077,237.7261925,32.44435882,32.83328065,5.004973046,75.08981714,3.489218538,4.646726641,1.515754508,-83.98750305,-202.3964463,-16.09150137,-64.74925825,0.02,-0.448699273,4.84174921,0,0,1,0,53046.60992,1500.000645,1264.500584,0.843000027,0.188000065,6.06,0.5,0: Broadleaf,1601046501,98.80788387,99.98859032,34.22828387,32.37060645,600.0022581,101.8396452,0.1,31.51943226,32.83328065,999.9,9999.190968,491.3367742,9.363875806,1500.000645,0.899999194,0.10000081,33,30473.83226,1601046532,11:08:51,48,-1.736,0.289,100,32,0.24,0.06,-1.152581951,-0.0679,0.0226,1,1.854619268,0.0287,0.00319,1,2,2,100,100,-1.736,0.289,3,639.758,303.831,30.0008,36.1667,30.0001,35.9147,35.9449,7.30643,13.9987,100,30,100,32.3465,99.9326,99.5824,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046612,8199.1,20200925 11:10:12,11:10:12,1601046604,0.00198,-0.981713595,50.87635806,61.6898243,6.288702641,5.186370539,0.131547288,2.85810028,0.128273891,0.0805,237.725643,32.42336516,32.82906129,5.003785156,75.16129079,3.492613316,4.646824554,1.51117184,-87.50433539,-201.7382102,-16.03497707,-67.55187965,0.02,-0.448856738,4.84313832,0,0,1,0,53064.42249,1499.998387,1264.498575,0.842999956,0.18799993,6.06,0.5,0: Broadleaf,1601046604,50.87635806,49.9868,34.26123226,32.32585484,600.0087742,101.8407097,0.1,31.51980323,32.82906129,999.9,10002.59548,491.2724194,9.465361613,1499.998387,0.900000806,0.1,33,30473.78065,1601046637,11:10:36,49,-1.667,0.283,50,32,0.26,0.03,0.82044522,-0.0939,0.031,1,1.94131,0.0094,0.00318,1,2,2,100,100,-1.667,0.283,3,639.573,303.726,30.0003,36.2003,30.0001,35.9379,35.9681,5.08307,14.3361,100,30,50,32.2526,99.9296,99.5763,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046713,8300.1,20200925 11:11:53,11:11:53,1601046705,0.0021,-2.829089048,4.567522581,37.24710321,3.7970818,0.465626998,0.139527373,2.858284076,0.135850987,0.0852,237.7261705,32.37790534,32.80872903,4.99806438,75.17486512,3.490155734,4.642716324,1.507908646,-92.46699583,-201.0174885,-15.97384395,-71.73215777,0.02,-0.44889852,4.843506894,0,0,1,0,53071.92234,1500.000323,1264.500286,0.84300001,0.188000092,6.06,0.5,0: Broadleaf,1601046705,4.567522581,1.719868065,34.23634194,32.19115806,600.0110968,101.843,0.10000959,31.50423226,32.80872903,999.9,10003.30161,491.2353226,9.455707419,1500.000323,0.899998742,0.100001226,33,30473.79032,1601046745,11:12:24,50,-1.562,0.281,2,32,0.45,0.05,2.753369024,-0.0835,0.0284,1,2.050944146,-0.0701,0.00703,1,2,2,100,100,-1.562,0.281,3,639.722,302.889,29.9996,36.2171,30,35.9511,35.9813,0,14.5832,100,30,0,32.2197,99.9268,99.5739,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046836,8422.6,20200925 11:13:55,11:13:55,1601046828,0.00215,11.99416775,387.2299677,243.9415083,24.86835845,39.47574853,0.144915714,2.856910358,0.140952384,0.0884,237.7258767,32.34242008,32.73278387,4.97674641,75.18042497,3.486116072,4.636999689,1.490630337,-94.8267375,-192.5639555,-15.30209057,-64.9669069,0.02,-0.448586271,4.840752278,0,0,1,0,53040.3118,1499.99871,1264.498939,0.843000018,0.18800006,6.06,0.5,0: Broadleaf,1601046828,387.2299677,400.1848387,34.19640323,32.09893548,600.0098387,101.8439355,0.100004335,31.48254516,32.73278387,999.9,9996.251613,491.0843548,9.416255806,1499.99871,0.899999226,0.100000768,33,30473.77419,1601046865,11:14:24,51,-1.969,0.287,401,32,0.12,0.06,-12.49757561,-1.070318467,0.108816424,0,2.092952439,-0.0364,0.00384,1,1,2,100,100,-1.969,0.287,3,639.847,303.47,30.0004,36.2104,30.0001,35.952,35.9828,20.4864,15.255,100,30,400,32.0662,99.9252,99.5772,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601046942,8529.1,20200925 11:15:42,11:15:42,1601046934,0.00218,20.38341975,628.1200645,390.5123139,39.81063736,64.03347402,0.148315784,2.857171561,0.144167529,0.0905,237.7265181,32.31525792,32.69637742,4.966555128,75.25797134,3.486121609,4.632229048,1.480433519,-96.32056945,-189.7641962,-15.07418601,-63.43243361,0.02,-0.448645637,4.84127602,0,0,1,0,53050.21616,1500.003548,1264.502897,0.842999937,0.187999979,6.06,0.5,0: Broadleaf,1601046934,628.1200645,650.0927742,34.19622258,32.06569355,600.0045161,101.8446452,0.1,31.46442903,32.69637742,999.9,9997.504839,491.2750968,9.511724516,1500.003548,0.900000032,0.1,33,30473.86774,1601046970,11:16:09,52,-2.756,0.29,650,32,0.09,0.05,-21.19664878,0.0408,0.0611,1,2.121836829,0.0864,0.0127,1,2,2,100,100,-2.756,0.29,3,639.847,303.41,30.0007,36.207,30,35.9478,35.978,30.196,16.4181,100,30,650,31.9664,99.9318,99.5765,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601047057,8644.1,20200925 11:17:37,11:17:37,1601047049,0.00251,23.49589798,774.3375161,530.1589253,54.04890784,78.94254919,0.169326502,2.857929345,0.163944041,0.102934366,237.7252603,32.32860466,32.75045806,4.981700517,74.79334996,3.484454412,4.658775699,1.497246104,-110.7807492,-182.6464808,-14.5159632,-70.21793288,0.02,-0.448817881,4.842795542,0,0,1,0,53052.3028,1499.995806,1264.496472,0.843000005,0.18799994,6.06,0.5,0: Broadleaf,1601047049,774.3375161,800.0326452,34.17857419,31.72816774,600.008,101.8484839,0.100017332,31.56503226,32.75045806,999.9,10000.96613,490.7306129,9.627339355,1499.995806,0.900000871,0.1,33,30473.71613,1601047087,11:18:07,53,-2.762,0.288,800,32,0.14,0.05,-25.69225122,-0.016,0.0697,1,2.445585854,0.0666,0.0185,1,2,2,100,100,-2.762,0.288,3,640.047,302.7,30.0004,36.2301,30.0004,35.9743,36.0078,35.7144,18.6548,100,30,800,31.6692,99.9127,99.5725,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601047178,8765.1,20200925 11:19:38,11:19:38,1601047170,0.00216,23.9891006,1173.192516,884.8161675,90.20212492,119.6005021,0.149010547,2.857668402,0.144824633,0.0909,237.7254918,32.36302412,32.60264516,4.940400122,75.06357698,3.485146044,4.642925616,1.455254078,-95.10084219,-169.1021123,-13.42700909,-39.90447178,0.02,-0.448758566,4.842272282,0,0,1,0,53055.94551,1499.997419,1264.497777,0.842999968,0.187999929,6.06,0.5,0: Broadleaf,1601047170,1173.192516,1199.976129,34.18670645,32.08317097,600.0144839,101.8444516,0.100029326,31.50502581,32.60264516,999.9,10000.04032,490.5329355,9.896215484,1499.997419,0.900000871,0.1,33,30473.75161,1601047210,11:20:09,54,-2.904,0.297,1200,32,0.1,0.03,-26.59647805,-1.011616725,0.121260159,0,2.104203659,-0.210440488,0.0223,0,0,2,100,100,-2.904,0.297,3,639.853,303.171,30.0005,36.3081,30.0005,36.0407,36.0745,49.8366,16.0146,100,30,1200,32.1031,99.8909,99.5454,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601047295,8882,20200925 11:21:35,11:21:35,1601047287,0.00219,24.57188409,1471.96271,1176.442096,119.9274233,150.0530247,0.152520894,2.857907119,0.148138913,0.093,237.7258059,32.35801965,32.58162903,4.93455227,75.11549647,3.488446329,4.644110061,1.446105942,-96.66809446,-165.1863194,-13.11392493,-37.24253292,0.02,-0.448812829,4.842750973,0,0,1,0,53061.23775,1499.999032,1264.499236,0.843000035,0.18799996,6.06,0.5,0: Broadleaf,1601047287,1471.96271,1500.03871,34.22032258,32.08217742,600.0094194,101.8407742,0.100004429,31.50951613,32.58162903,999.9,10001.61065,490.4715806,10.02750258,1499.999032,0.90000071,0.1,33,30473.78065,1601047328,11:22:08,55,-3.08,0.291,1500,32,0.13,0.06,-27.90084634,-0.0109,0.170883659,1,2.144334634,0.0112,0.00433,1,2,2,100,100,-3.08,0.291,3,640.072,302.965,30.0005,36.3676,30.0003,36.0933,36.1242,59.8686,17.3868,100,30,1500,31.9965,99.8848,99.5336,20c,9/25/2020,6800.3,20c,c,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601047935,9522,20200925 11:32:15,11:32:15,1601047920,0.00181,12.96536054,395.9729677,219.471321,22.37126052,40.36251469,0.125147005,2.841158317,0.122163282,0.0766,237.727026,32.18266104,32.13785806,4.812469252,73.5684327,3.362264569,4.57025445,1.450204682,-79.84897679,-139.4270223,-11.09448631,7.356540692,0.02,-0.448726464,4.841989087,0,0,1,0,53100.45065,1500.005484,1264.50467,0.843000031,0.188000117,6.14,0.5,0: Broadleaf,1601047920,395.9729677,409.9742903,32.98520645,31.19347419,600.0109032,101.8334839,0.099,31.22759677,32.13785806,999.9,10000.40194,488.1878065,4.662033226,1500.005484,0.899998484,0.1000015,33,30473.89677,1601047923,11:32:03,56,-2.197,0.278,410,31,0.05,0.04,-6.84068877,-73.42452318,8.21234654,0,0.87373135,9.383553688,1.045718425,0,0,2,100,100,-2.197,0.278,3,637.982,300.599,30,35.4834,29.9997,35.3553,35.3677,20.7926,18.8729,100,30,410,31.2512,100.206,99.7274,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048017,9604,20200925 11:33:37,11:33:37,1601048009,0.00243,11.58974383,287.4063226,174.3823732,17.77558468,29.29662747,0.17710599,2.843003786,0.171197071,0.107512639,237.7259458,32.02833457,32.1793871,4.823781422,75.08185891,3.43381316,4.573425871,1.389968262,-107.2940173,-144.0148845,-11.45514344,-25.03809947,0.02,-0.449149522,4.845720931,0,0,1,0,53146.35618,1500.000645,1264.500445,0.842999934,0.187999891,6.14,0.5,0: Broadleaf,1601048009,287.4063226,299.982,33.68645806,31.2806,600.0029032,101.8346452,0.0999,31.23978387,32.1793871,999.9,10009.71613,488.3406452,4.832754839,1500.000645,0.900001258,0.1,33,30473.83226,1601048044,11:34:03,57,-1.876,0.283,300,31,0.07,0.05,-12.89161463,-0.0856,0.0222,1,2.401180732,-0.00526,0.00432,1,2,2,100,100,-1.876,0.283,3,640.389,301.13,30.001,35.3889,29.9997,35.239,35.2617,16.1855,19.6916,100,30,300,31.1942,100.208,99.7325,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048131,9718,20200925 11:35:31,11:35:31,1601048123,0.00248,9.037083985,240.1596452,152.8436124,15.57970417,24.48003005,0.179767979,2.840644972,0.173678512,0.109079,237.725555,32.03118327,32.21119355,4.832460886,75.0702053,3.436156956,4.577257971,1.39630393,-109.3539848,-146.5126916,-11.66617194,-29.80729334,0.02,-0.448608812,4.840951141,0,0,1,0,53082.3773,1499.998065,1264.49837,0.843000001,0.18799989,6.14,0.5,0: Broadleaf,1601048123,240.1596452,250.0167742,33.71018065,31.25823871,600.0143226,101.8322903,0.100030719,31.2545,32.21119355,999.9,9997.897097,488.6158387,5.340319355,1499.998065,0.900001548,0.1,33,30473.77097,1601048159,11:35:58,58,-1.77,0.284,250,31,0.12,0.03,-9.956719512,-0.086,0.0249,1,2.448116341,0.0547,0.00814,1,2,2,100,100,-1.77,0.284,3,640.346,300.839,29.9994,35.3153,30.0001,35.1459,35.1703,14.0264,20.238,100,30,250,31.1786,100.214,99.7319,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048235,9822,20200925 11:37:15,11:37:15,1601048227,0.00236,6.652915955,192.7345806,125.2868042,12.77054746,19.6455335,0.171518367,2.841327939,0.165966971,0.10421316,237.7259111,32.05885412,32.20976129,4.832069754,75.13596711,3.438618416,4.576527791,1.393451337,-104.2880841,-146.7579243,-11.68264639,-25.00274366,0.02,-0.448765342,4.842332061,0,0,1,0,53100.59131,1499.999032,1264.499245,0.843000041,0.188000042,6.14,0.5,0: Broadleaf,1601048227,192.7345806,200.008871,33.73492903,31.39666774,600.0227419,101.8304194,0.100087539,31.25169677,32.20976129,999.9,10001.56935,488.7515161,5.614259032,1499.999032,0.899999581,0.100000452,32.93683226,30473.79355,1601048262,11:37:42,59,-1.786,0.289,200,31,0.22,0.12,-7.252614634,-0.0642,0.0192,1,2.330403171,0.0601,0.00607,1,2,2,100,100,-1.786,0.289,3,640.263,300.989,30.0014,35.2754,30.0001,35.0884,35.1128,11.8284,19.2192,100,30,200,31.3326,100.213,99.7404,19p,9/25/2020,6800.3,19p,p,0,0,Y
09-25-2020 6800.3 WetFert ACi.csv,1601048336,9923,20200925 11:38:56,11:38:56,1601048328,0.00249,4.090947343,145.4345806,105.1960039,10.72252617,14.82400509,0.180374535,2.840877157,0.174245143,0.109436564,237.7263383,32.05042195,32.24695806,4.842236674,75.10261564,3.442204023,4.583334407,1.400032652,-110.0163361,-148.4317233,-11.82144793,-32.54316915,0.02,-0.448662024,4.841420594,0,0,1,0,53084.28316,1500.002581,1264.502146,0.842999981,0.187999948,6.14,0.5,0: Broadleaf,1601048328,145.4345806,149.9923226,33.77059677,31.30386774,599.9924194,101.8291935,0.0998,31.2778129,32.24695806,999.9,9999.387097,488.9628387,5.832628065,1500.002581,0.900000645,0.1,32.99865484,30473.86129,1601048360,11:39:20,60,-1.691,0.281,150,31,0.53,0.04,-4.648759268,-0.087,0.035,1,2.472060732,0.0267,0.00731,1,2,2,100,100,-1.691,0.281,3,640.244,300.439,30,35.2823,30.0001,35.0767,35.1032,9.57698,20.0939,100,30,150,31.2218,100.205,99.7288,19p,9/25/2020,6800.3,19p,p,0,0,Y
