,date.c,UserIDs_in,Leaf,date,timepoint,vcmax,vcmax.se,jmax,jmax.se,vcmax.25,vcmax.se.25,jmax.25,jmax.se.25,treatment,fit.method,leafage,Jkeep,keep,Asat,gs,GS,GSKEEP,waterue,date.a,Co2s_in,Tleaf,Rd,gamstar,Apred,Fert.x,L,Kc,Ko,Km,PredictionA,X,X.1,intercept,CTleaf_out.slope,CTleaf2.slope,Treatment,Leaf.age,Date,rdref,q10,LMA_g.m2,a,b,c,MyTemp,R_calc,Fert.y,vcmax.25mass,jmax.25mass
104,7/19/2020,19p,19p,7/18/2020,T2,94.941694,14.7655595,496.837248,665.9874309,54.790901,8.5212078,411.478173,551.5804447,p,default,new,N,Y,9.346668,0.09107993,91.07993,Y,0.1026205,0020-07-18,391.3439,32.83328,2.131197,54.98614,13.8459,pre,0.324950491,37.92819552,20.24421192,431.3700884,232.22,NA,NA,-0.907984592,0.143110145,-0.001121221,p,new,7/19/2020,7.163550179,2.388082592,228.875969,-0.907984592,0.143110145,-0.001121221,25,R.mass,pre,239.3912355,1797.821653
105,7/19/2020,1n,1n,7/18/2020,T2,52.395261,4.1615646,109.831457,10.0662036,30.23729,2.4016381,90.96034,8.3366346,n,default,new,Y,Y,3.282765,0.0306924,30.6924,Y,0.106956934,0020-07-18,396.1562,32.30509,2.882501,54.98614,6.427734,pre,0.489281137,37.95978729,20.25868137,431.4481483,127.1,NA,NA,-2.001101987,0.114083896,-0.00055142,n,new,7/19/2020,1.659236715,2.375311956,148.190476,-2.001101987,0.114083896,-0.00055142,25,R.area,pre,204.0434096,613.8069224
106,7/19/2020,1n,1n,7/18/2020,T2,52.395261,4.1615646,109.831457,10.0662036,30.23729,2.4016381,90.96034,8.3366346,n,default,new,Y,Y,3.282765,0.0306924,30.6924,Y,0.106956934,0020-07-18,396.1562,32.30509,2.882501,54.98614,6.427734,pre,0.489281137,37.95978729,20.25868137,431.4481483,127.1,NA,NA,-0.091845155,0.114083896,-0.00055142,n,new,7/19/2020,11.1966488,2.375311956,148.190476,-0.091845155,0.114083896,-0.00055142,20,R.mass,pre,204.0434096,613.8069224
107,7/19/2020,1n,1n,7/18/2020,T2,52.395261,4.1615646,109.831457,10.0662036,30.23729,2.4016381,90.96034,8.3366346,n,default,new,Y,Y,3.282765,0.0306924,30.6924,Y,0.106956934,0020-07-18,396.1562,32.30509,2.882501,54.98614,6.427734,pre,0.489281137,37.95978729,20.25868137,431.4481483,127.1,NA,NA,-2.001101987,0.114083896,-0.00055142,n,new,7/19/2020,1.659236715,2.375311956,148.190476,-2.001101987,0.114083896,-0.00055142,20,R.area,pre,204.0434096,613.8069224
108,7/19/2020,1n,1n,7/18/2020,T2,52.395261,4.1615646,109.831457,10.0662036,30.23729,2.4016381,90.96034,8.3366346,n,default,new,Y,Y,3.282765,0.0306924,30.6924,Y,0.106956934,0020-07-18,396.1562,32.30509,2.882501,54.98614,6.427734,pre,0.489281137,37.95978729,20.25868137,431.4481483,127.1,NA,NA,-0.091845155,0.114083896,-0.00055142,n,new,7/19/2020,11.1966488,2.375311956,148.190476,-0.091845155,0.114083896,-0.00055142,25,R.mass,pre,204.0434096,613.8069224
109,7/19/2020,20c,20c,7/18/2020,T2,57.660812,6.5613897,101.871026,8.9473962,33.276044,3.7865767,84.367665,7.4100625,c,default,new,Y,Y,5.472921,0.06144757,61.44757,Y,0.089066516,0020-07-18,394.3309,32.76531,2.510563,54.98614,7.683688,pre,0.28772212,37.94657817,20.25263142,431.4155181,140.31,NA,NA,-1.424015154,0.17307147,-0.00155441,c,new,7/19/2020,6.89823368,2.594800759,210.693642,-1.424015154,0.17307147,-0.00155441,20,R.mass,pre,157.9356818,400.4281487
110,7/19/2020,20c,20c,7/18/2020,T2,57.660812,6.5613897,101.871026,8.9473962,33.276044,3.7865767,84.367665,7.4100625,c,default,new,Y,Y,5.472921,0.06144757,61.44757,Y,0.089066516,0020-07-18,394.3309,32.76531,2.510563,54.98614,7.683688,pre,0.28772212,37.94657817,20.25263142,431.4155181,140.31,NA,NA,-2.981365288,0.17307147,-0.00155441,c,new,7/19/2020,1.453413977,2.594800759,210.693642,-2.981365288,0.17307147,-0.00155441,25,R.area,pre,157.9356818,400.4281487
111,7/19/2020,20c,20c,7/18/2020,T2,57.660812,6.5613897,101.871026,8.9473962,33.276044,3.7865767,84.367665,7.4100625,c,default,new,Y,Y,5.472921,0.06144757,61.44757,Y,0.089066516,0020-07-18,394.3309,32.76531,2.510563,54.98614,7.683688,pre,0.28772212,37.94657817,20.25263142,431.4155181,140.31,NA,NA,-2.981365288,0.17307147,-0.00155441,c,new,7/19/2020,1.453413977,2.594800759,210.693642,-2.981365288,0.17307147,-0.00155441,20,R.area,pre,157.9356818,400.4281487
112,7/19/2020,20c,20c,7/18/2020,T2,57.660812,6.5613897,101.871026,8.9473962,33.276044,3.7865767,84.367665,7.4100625,c,default,new,Y,Y,5.472921,0.06144757,61.44757,Y,0.089066516,0020-07-18,394.3309,32.76531,2.510563,54.98614,7.683688,pre,0.28772212,37.94657817,20.25263142,431.4155181,140.31,NA,NA,-1.424015154,0.17307147,-0.00155441,c,new,7/19/2020,6.89823368,2.594800759,210.693642,-1.424015154,0.17307147,-0.00155441,25,R.mass,pre,157.9356818,400.4281487
113,7/19/2020,22n,22n,7/18/2020,T2,66.280405,5.4746853,325.854683,164.7953872,38.250408,3.1594393,269.866607,136.4802986,n,default,new,N,Y,5.259441,0.0573,57.3,Y,0.091787801,0020-07-18,393.9591,33.15728,2.469529,54.98614,9.243879,pre,0.431035283,37.94499424,20.25190596,431.4116045,161.39,NA,NA,-2.169760301,0.134847053,-0.001153894,n,new,7/19/2020,1.616450109,2.163059553,146.337449,-2.169760301,0.134847053,-0.001153894,25,R.area,pre,261.3849583,1844.139069
114,7/19/2020,22n,22n,7/18/2020,T2,66.280405,5.4746853,325.854683,164.7953872,38.250408,3.1594393,269.866607,136.4802986,n,default,new,N,Y,5.259441,0.0573,57.3,Y,0.091787801,0020-07-18,393.9591,33.15728,2.469529,54.98614,9.243879,pre,0.431035283,37.94499424,20.25190596,431.4116045,161.39,NA,NA,-2.169760301,0.134847053,-0.001153894,n,new,7/19/2020,1.616450109,2.163059553,146.337449,-2.169760301,0.134847053,-0.001153894,20,R.area,pre,261.3849583,1844.139069
115,7/19/2020,22n,22n,7/18/2020,T2,66.280405,5.4746853,325.854683,164.7953872,38.250408,3.1594393,269.866607,136.4802986,n,default,new,N,Y,5.259441,0.0573,57.3,Y,0.091787801,0020-07-18,393.9591,33.15728,2.469529,54.98614,9.243879,pre,0.431035283,37.94499424,20.25190596,431.4116045,161.39,NA,NA,-0.247920271,0.134847053,-0.001153894,n,new,7/19/2020,11.04604542,2.163059553,146.337449,-0.247920271,0.134847053,-0.001153894,25,R.mass,pre,261.3849583,1844.139069
116,7/19/2020,22n,22n,7/18/2020,T2,66.280405,5.4746853,325.854683,164.7953872,38.250408,3.1594393,269.866607,136.4802986,n,default,new,N,Y,5.259441,0.0573,57.3,Y,0.091787801,0020-07-18,393.9591,33.15728,2.469529,54.98614,9.243879,pre,0.431035283,37.94499424,20.25190596,431.4116045,161.39,NA,NA,-0.247920271,0.134847053,-0.001153894,n,new,7/19/2020,11.04604542,2.163059553,146.337449,-0.247920271,0.134847053,-0.001153894,20,R.mass,pre,261.3849583,1844.139069
117,7/19/2020,23c,23c,7/18/2020,T2,79.476403,0.268210552,1480.832076,NA,45.865818,0.268210552,1226.397233,NA,c,bilinear,new,N,Y,10.43118,0.114556,114.556,Y,0.091057474,0020-07-18,387.9872,32.49628,1.653366,54.98614,12.17255,pre,0.143057124,37.8928203,20.2280096,431.2826011,195.53,NA,NA,-1.648027726,0.090067255,-0.000319841,c,new,7/19/2020,1.497433947,2.097512223,247.306792,-1.648027726,0.090067255,-0.000319841,25,R.area,pre,185.4612145,4959.01153
118,7/19/2020,23c,23c,7/18/2020,T2,79.476403,0.268210552,1480.832076,NA,45.865818,0.268210552,1226.397233,NA,c,bilinear,new,N,Y,10.43118,0.114556,114.556,Y,0.091057474,0020-07-18,387.9872,32.49628,1.653366,54.98614,12.17255,pre,0.143057124,37.8928203,20.2280096,431.2826011,195.53,NA,NA,-0.250902086,0.090067255,-0.000319841,c,new,7/19/2020,6.054964909,2.097512223,247.306792,-0.250902086,0.090067255,-0.000319841,25,R.mass,pre,185.4612145,4959.01153
119,7/19/2020,23c,23c,7/18/2020,T2,79.476403,0.268210552,1480.832076,NA,45.865818,0.268210552,1226.397233,NA,c,bilinear,new,N,Y,10.43118,0.114556,114.556,Y,0.091057474,0020-07-18,387.9872,32.49628,1.653366,54.98614,12.17255,pre,0.143057124,37.8928203,20.2280096,431.2826011,195.53,NA,NA,-0.250902086,0.090067255,-0.000319841,c,new,7/19/2020,6.054964909,2.097512223,247.306792,-0.250902086,0.090067255,-0.000319841,20,R.mass,pre,185.4612145,4959.01153
120,7/19/2020,23c,23c,7/18/2020,T2,79.476403,0.268210552,1480.832076,NA,45.865818,0.268210552,1226.397233,NA,c,bilinear,new,N,Y,10.43118,0.114556,114.556,Y,0.091057474,0020-07-18,387.9872,32.49628,1.653366,54.98614,12.17255,pre,0.143057124,37.8928203,20.2280096,431.2826011,195.53,NA,NA,-1.648027726,0.090067255,-0.000319841,c,new,7/19/2020,1.497433947,2.097512223,247.306792,-1.648027726,0.090067255,-0.000319841,20,R.area,pre,185.4612145,4959.01153
121,7/19/2020,24p,24p,7/18/2020,T2,55.0097,8.0129678,72.55194,5.3137805,31.74609,4.6242822,60.08615,4.4007723,p,default,new,Y,Y,5.263267,0.0498,49.8,Y,0.105688092,0020-07-18,394.5442,33.14343,1.80846,54.98614,7.554766,pre,0.303318329,37.90660369,20.23432258,431.3166991,133.79,NA,NA,-2.216796324,0.121856564,-0.000877046,p,new,7/19/2020,1.32506802,2.181564878,124.804688,-2.216796324,0.121856564,-0.000877046,25,R.area,pre,254.3661661,481.4414503
122,7/19/2020,24p,24p,7/18/2020,T2,55.0097,8.0129678,72.55194,5.3137805,31.74609,4.6242822,60.08615,4.4007723,p,default,new,Y,Y,5.263267,0.0498,49.8,Y,0.105688092,0020-07-18,394.5442,33.14343,1.80846,54.98614,7.554766,pre,0.303318329,37.90660369,20.23432258,431.3166991,133.79,NA,NA,-2.216796324,0.121856564,-0.000877046,p,new,7/19/2020,1.32506802,2.181564878,124.804688,-2.216796324,0.121856564,-0.000877046,20,R.area,pre,254.3661661,481.4414503
123,7/19/2020,24p,24p,7/18/2020,T2,55.0097,8.0129678,72.55194,5.3137805,31.74609,4.6242822,60.08615,4.4007723,p,default,new,Y,Y,5.263267,0.0498,49.8,Y,0.105688092,0020-07-18,394.5442,33.14343,1.80846,54.98614,7.554766,pre,0.303318329,37.90660369,20.23432258,431.3166991,133.79,NA,NA,-0.135791064,0.121856564,-0.000877046,p,new,7/19/2020,10.61713339,2.181564878,124.804688,-0.135791064,0.121856564,-0.000877046,25,R.mass,pre,254.3661661,481.4414503
124,7/19/2020,24p,24p,7/18/2020,T2,55.0097,8.0129678,72.55194,5.3137805,31.74609,4.6242822,60.08615,4.4007723,p,default,new,Y,Y,5.263267,0.0498,49.8,Y,0.105688092,0020-07-18,394.5442,33.14343,1.80846,54.98614,7.554766,pre,0.303318329,37.90660369,20.23432258,431.3166991,133.79,NA,NA,-0.135791064,0.121856564,-0.000877046,p,new,7/19/2020,10.61713339,2.181564878,124.804688,-0.135791064,0.121856564,-0.000877046,20,R.mass,pre,254.3661661,481.4414503
125,7/19/2020,2p,2p,7/18/2020,T2,65.8995324,11.453298,110.8565365,11.5212955,38.0306112,6.6096962,91.8092975,9.5417211,p,default,new,Y,Y,6.843418,0.05302404,53.02404,Y,0.129062554,0020-07-18,391.1227,32.47589,0.4657085,54.98614,11.04205,pre,0.380240263,37.49194082,20.04440145,430.2852898,161.04,NA,NA,-0.534637853,0.11971538,-0.000618622,p,new,7/19/2020,7.937574177,2.429881889,216.992188,-0.534637853,0.11971538,-0.000618622,20,R.mass,pre,175.2625823,423.0995519
126,7/19/2020,2p,2p,7/18/2020,T2,65.8995324,11.453298,110.8565365,11.5212955,38.0306112,6.6096962,91.8092975,9.5417211,p,default,new,Y,Y,6.843418,0.05302404,53.02404,Y,0.129062554,0020-07-18,391.1227,32.47589,0.4657085,54.98614,11.04205,pre,0.380240263,37.49194082,20.04440145,430.2852898,161.04,NA,NA,-0.534637853,0.11971538,-0.000618622,p,new,7/19/2020,7.937574177,2.429881889,216.992188,-0.534637853,0.11971538,-0.000618622,25,R.mass,pre,175.2625823,423.0995519
127,7/19/2020,2p,2p,7/18/2020,T2,65.8995324,11.453298,110.8565365,11.5212955,38.0306112,6.6096962,91.8092975,9.5417211,p,default,new,Y,Y,6.843418,0.05302404,53.02404,Y,0.129062554,0020-07-18,391.1227,32.47589,0.4657085,54.98614,11.04205,pre,0.380240263,37.49194082,20.04440145,430.2852898,161.04,NA,NA,-2.062531779,0.11971538,-0.000618622,p,new,7/19/2020,1.722391588,2.429881889,216.992188,-2.062531779,0.11971538,-0.000618622,25,R.area,pre,175.2625823,423.0995519
128,7/19/2020,2p,2p,7/18/2020,T2,65.8995324,11.453298,110.8565365,11.5212955,38.0306112,6.6096962,91.8092975,9.5417211,p,default,new,Y,Y,6.843418,0.05302404,53.02404,Y,0.129062554,0020-07-18,391.1227,32.47589,0.4657085,54.98614,11.04205,pre,0.380240263,37.49194082,20.04440145,430.2852898,161.04,NA,NA,-2.062531779,0.11971538,-0.000618622,p,new,7/19/2020,1.722391588,2.429881889,216.992188,-2.062531779,0.11971538,-0.000618622,20,R.area,pre,175.2625823,423.0995519
129,7/19/2020,3n,3n,7/18/2020,T2,54.984367,1.4003581,94.462347,1.6999884,31.731468,0.8081462,78.231936,1.4078983,n,default,new,Y,Y,4.966878,0.05,50,Y,0.09933756,0020-07-18,392.775,32.40797,2.089992,54.98614,7.593765,pre,0.345926823,37.92562121,20.24303285,431.3637247,134.15,NA,NA,0.957756821,0.044306711,0.000385156,n,new,7/19/2020,10.03568508,1.888240099,150.406504,0.957756821,0.044306711,0.000385156,25,R.mass,pre,210.9713819,520.1366558
130,7/19/2020,3n,3n,7/18/2020,T2,54.984367,1.4003581,94.462347,1.6999884,31.731468,0.8081462,78.231936,1.4078983,n,default,new,Y,Y,4.966878,0.05,50,Y,0.09933756,0020-07-18,392.775,32.40797,2.089992,54.98614,7.593765,pre,0.345926823,37.92562121,20.24303285,431.3637247,134.15,NA,NA,-0.936656802,0.044306711,0.000385156,n,new,7/19/2020,1.509432309,1.888240099,150.406504,-0.936656802,0.044306711,0.000385156,25,R.area,pre,210.9713819,520.1366558
131,7/19/2020,3n,3n,7/18/2020,T2,54.984367,1.4003581,94.462347,1.6999884,31.731468,0.8081462,78.231936,1.4078983,n,default,new,Y,Y,4.966878,0.05,50,Y,0.09933756,0020-07-18,392.775,32.40797,2.089992,54.98614,7.593765,pre,0.345926823,37.92562121,20.24303285,431.3637247,134.15,NA,NA,-0.936656802,0.044306711,0.000385156,n,new,7/19/2020,1.509432309,1.888240099,150.406504,-0.936656802,0.044306711,0.000385156,20,R.area,pre,210.9713819,520.1366558
132,7/19/2020,3n,3n,7/18/2020,T2,54.984367,1.4003581,94.462347,1.6999884,31.731468,0.8081462,78.231936,1.4078983,n,default,new,Y,Y,4.966878,0.05,50,Y,0.09933756,0020-07-18,392.775,32.40797,2.089992,54.98614,7.593765,pre,0.345926823,37.92562121,20.24303285,431.3637247,134.15,NA,NA,0.957756821,0.044306711,0.000385156,n,new,7/19/2020,10.03568508,1.888240099,150.406504,0.957756821,0.044306711,0.000385156,20,R.mass,pre,210.9713819,520.1366558
133,7/19/2020,5n,5n,7/18/2020,T2,84.941692,7.700808,296.675764,131.4677631,49.01984,4.4441321,245.70141,108.879187,n,default,new,N,Y,6.299742,0.05015652,50.15652,Y,0.125601657,0020-07-18,391.6309,31.55968,2.029349,54.98614,12.82596,pre,0.508828813,37.92154779,20.24116718,431.3536541,207.65,NA,NA,-2.023768465,0.205997092,-0.00220793,n,new,7/19/2020,5.73279261,2.601286364,176.479514,-2.023768465,0.205997092,-0.00220793,25,R.mass,pre,277.7650442,1392.237572
134,7/19/2020,5n,5n,7/18/2020,T2,84.941692,7.700808,296.675764,131.4677631,49.01984,4.4441321,245.70141,108.879187,n,default,new,N,Y,6.299742,0.05015652,50.15652,Y,0.125601657,0020-07-18,391.6309,31.55968,2.029349,54.98614,12.82596,pre,0.508828813,37.92154779,20.24116718,431.3536541,207.65,NA,NA,-2.023768465,0.205997092,-0.00220793,n,new,7/19/2020,5.73279261,2.601286364,176.479514,-2.023768465,0.205997092,-0.00220793,20,R.mass,pre,277.7650442,1392.237572
135,7/19/2020,5n,5n,7/18/2020,T2,84.941692,7.700808,296.675764,131.4677631,49.01984,4.4441321,245.70141,108.879187,n,default,new,N,Y,6.299742,0.05015652,50.15652,Y,0.125601657,0020-07-18,391.6309,31.55968,2.029349,54.98614,12.82596,pre,0.508828813,37.92154779,20.24116718,431.3536541,207.65,NA,NA,-3.758318942,0.205997092,-0.00220793,n,new,7/19/2020,1.011720454,2.601286364,176.479514,-3.758318942,0.205997092,-0.00220793,20,R.area,pre,277.7650442,1392.237572
136,7/19/2020,5n,5n,7/18/2020,T2,84.941692,7.700808,296.675764,131.4677631,49.01984,4.4441321,245.70141,108.879187,n,default,new,N,Y,6.299742,0.05015652,50.15652,Y,0.125601657,0020-07-18,391.6309,31.55968,2.029349,54.98614,12.82596,pre,0.508828813,37.92154779,20.24116718,431.3536541,207.65,NA,NA,-3.758318942,0.205997092,-0.00220793,n,new,7/19/2020,1.011720454,2.601286364,176.479514,-3.758318942,0.205997092,-0.00220793,25,R.area,pre,277.7650442,1392.237572
137,7/19/2020,8p,8p,7/18/2020,T2,47.6854193,1.1158844,77.4158469,1.1728116,27.519246,0.6439769,64.1143449,0.9713006,p,default,new,Y,Y,6.133887,0.0683,68.3,Y,0.089808009,0020-07-18,393.0261,30.7107,0.2858928,54.98614,8.118031,pre,0.244411976,37.13566191,19.88122095,429.38969,116.01,NA,NA,-0.739180287,0.009424914,0.001132293,p,new,7/19/2020,1.226452436,1.935558155,252.70073,-0.739180287,0.009424914,0.001132293,25,R.area,pre,108.9005402,253.7165005
138,7/19/2020,8p,8p,7/18/2020,T2,47.6854193,1.1158844,77.4158469,1.1728116,27.519246,0.6439769,64.1143449,0.9713006,p,default,new,Y,Y,6.133887,0.0683,68.3,Y,0.089808009,0020-07-18,393.0261,30.7107,0.2858928,54.98614,8.118031,pre,0.244411976,37.13566191,19.88122095,429.38969,116.01,NA,NA,0.636369089,0.009424914,0.001132293,p,new,7/19/2020,4.853379077,1.935558155,252.70073,0.636369089,0.009424914,0.001132293,25,R.mass,pre,108.9005402,253.7165005
139,7/19/2020,8p,8p,7/18/2020,T2,47.6854193,1.1158844,77.4158469,1.1728116,27.519246,0.6439769,64.1143449,0.9713006,p,default,new,Y,Y,6.133887,0.0683,68.3,Y,0.089808009,0020-07-18,393.0261,30.7107,0.2858928,54.98614,8.118031,pre,0.244411976,37.13566191,19.88122095,429.38969,116.01,NA,NA,-0.739180287,0.009424914,0.001132293,p,new,7/19/2020,1.226452436,1.935558155,252.70073,-0.739180287,0.009424914,0.001132293,20,R.area,pre,108.9005402,253.7165005
140,7/19/2020,8p,8p,7/18/2020,T2,47.6854193,1.1158844,77.4158469,1.1728116,27.519246,0.6439769,64.1143449,0.9713006,p,default,new,Y,Y,6.133887,0.0683,68.3,Y,0.089808009,0020-07-18,393.0261,30.7107,0.2858928,54.98614,8.118031,pre,0.244411976,37.13566191,19.88122095,429.38969,116.01,NA,NA,0.636369089,0.009424914,0.001132293,p,new,7/19/2020,4.853379077,1.935558155,252.70073,0.636369089,0.009424914,0.001132293,20,R.mass,pre,108.9005402,253.7165005
141,7/19/2020,9c,9c,7/18/2020,T2,79.110445,3.6757486,266.838354,51.9322493,45.654622,2.1212737,220.990437,43.0093267,c,default,new,N,Y,7.026319,0.06504783,65.04783,Y,0.108017731,0020-07-18,391.2568,32.54614,2.219589,54.98614,11.6509,pre,0.396929078,37.93293635,20.24638329,431.3818068,193.53,NA,NA,-2.365795493,0.141358269,-0.001130764,c,new,7/19/2020,1.58634721,2.335441424,177.2612,-2.365795493,0.141358269,-0.001130764,25,R.area,pre,257.5556411,1246.693789
142,7/19/2020,9c,9c,7/18/2020,T2,79.110445,3.6757486,266.838354,51.9322493,45.654622,2.1212737,220.990437,43.0093267,c,default,new,N,Y,7.026319,0.06504783,65.04783,Y,0.108017731,0020-07-18,391.2568,32.54614,2.219589,54.98614,11.6509,pre,0.396929078,37.93293635,20.24638329,431.3818068,193.53,NA,NA,-0.635664565,0.141358269,-0.001130764,c,new,7/19/2020,8.949207214,2.335441424,177.2612,-0.635664565,0.141358269,-0.001130764,20,R.mass,pre,257.5556411,1246.693789
143,7/19/2020,9c,9c,7/18/2020,T2,79.110445,3.6757486,266.838354,51.9322493,45.654622,2.1212737,220.990437,43.0093267,c,default,new,N,Y,7.026319,0.06504783,65.04783,Y,0.108017731,0020-07-18,391.2568,32.54614,2.219589,54.98614,11.6509,pre,0.396929078,37.93293635,20.24638329,431.3818068,193.53,NA,NA,-2.365795493,0.141358269,-0.001130764,c,new,7/19/2020,1.58634721,2.335441424,177.2612,-2.365795493,0.141358269,-0.001130764,20,R.area,pre,257.5556411,1246.693789
144,7/19/2020,9c,9c,7/18/2020,T2,79.110445,3.6757486,266.838354,51.9322493,45.654622,2.1212737,220.990437,43.0093267,c,default,new,N,Y,7.026319,0.06504783,65.04783,Y,0.108017731,0020-07-18,391.2568,32.54614,2.219589,54.98614,11.6509,pre,0.396929078,37.93293635,20.24638329,431.3818068,193.53,NA,NA,-0.635664565,0.141358269,-0.001130764,c,new,7/19/2020,8.949207214,2.335441424,177.2612,-0.635664565,0.141358269,-0.001130764,25,R.mass,pre,257.5556411,1246.693789
145,8/16/2020,11p,11p,8/15/2020,T3,42.010259,1.4376838,96.381868,3.9709635,24.244112,0.829687,79.821646,3.2886771,p,default,new,Y,Y,3.831721,0.05309248,53.09248,Y,0.072170692,0020-08-15,396.6475,34.73295,2.577011,54.98614,4.899003,pre,0.21785698,37.9498888,20.25414774,431.4236974,101.82,NA,NA,-2.075095,0.137062,-0.001252859,p,new,8/16/2020,1.76547179,2.104736671,153.459716,-2.075095,0.137062,-0.001252859,25,R.area,pre,157.9835584,520.1472287
146,8/16/2020,11p,11p,8/15/2020,T3,42.010259,1.4376838,96.381868,3.9709635,24.244112,0.829687,79.821646,3.2886771,p,default,new,Y,Y,3.831721,0.05309248,53.09248,Y,0.072170692,0020-08-15,396.6475,34.73295,2.577011,54.98614,4.899003,pre,0.21785698,37.9498888,20.25414774,431.4236974,101.82,NA,NA,-0.200777817,0.137062,-0.001252859,p,new,8/16/2020,11.50446408,2.104736671,153.459716,-0.200777817,0.137062,-0.001252859,25,R.mass,pre,157.9835584,520.1472287
147,8/16/2020,11p,11p,8/15/2020,T3,42.010259,1.4376838,96.381868,3.9709635,24.244112,0.829687,79.821646,3.2886771,p,default,new,Y,Y,3.831721,0.05309248,53.09248,Y,0.072170692,0020-08-15,396.6475,34.73295,2.577011,54.98614,4.899003,pre,0.21785698,37.9498888,20.25414774,431.4236974,101.82,NA,NA,-2.075095,0.137062,-0.001252859,p,new,8/16/2020,1.76547179,2.104736671,153.459716,-2.075095,0.137062,-0.001252859,20,R.area,pre,157.9835584,520.1472287
148,8/16/2020,11p,11p,8/15/2020,T3,42.010259,1.4376838,96.381868,3.9709635,24.244112,0.829687,79.821646,3.2886771,p,default,new,Y,Y,3.831721,0.05309248,53.09248,Y,0.072170692,0020-08-15,396.6475,34.73295,2.577011,54.98614,4.899003,pre,0.21785698,37.9498888,20.25414774,431.4236974,101.82,NA,NA,-0.200777817,0.137062,-0.001252859,p,new,8/16/2020,11.50446408,2.104736671,153.459716,-0.200777817,0.137062,-0.001252859,20,R.mass,pre,157.9835584,520.1472287
149,8/16/2020,13c,13c,8/15/2020,T3,81.924205,8.3258379,86.399015,3.9662707,47.278444,4.8048398,71.554038,3.2847911,c,default,new,Y,Y,9.585175,0.127334,127.334,Y,0.075275849,0020-08-15,390.7352,33.0105,1.105314,54.98614,11.22578,pre,0.146146192,37.8152802,20.1924952,431.0905423,200.53,NA,NA,-0.367708669,0.087503062,-0.000123525,c,new,8/16/2020,5.712547282,2.255266929,200.600601,-0.367708669,0.087503062,-0.000123525,25,R.mass,pre,235.6844584,356.6990211
150,8/16/2020,13c,13c,8/15/2020,T3,81.924205,8.3258379,86.399015,3.9662707,47.278444,4.8048398,71.554038,3.2847911,c,default,new,Y,Y,9.585175,0.127334,127.334,Y,0.075275849,0020-08-15,390.7352,33.0105,1.105314,54.98614,11.22578,pre,0.146146192,37.8152802,20.1924952,431.0905423,200.53,NA,NA,-0.367708669,0.087503062,-0.000123525,c,new,8/16/2020,5.712547282,2.255266929,200.600601,-0.367708669,0.087503062,-0.000123525,20,R.mass,pre,235.6844584,356.6990211
151,8/16/2020,13c,13c,8/15/2020,T3,81.924205,8.3258379,86.399015,3.9662707,47.278444,4.8048398,71.554038,3.2847911,c,default,new,Y,Y,9.585175,0.127334,127.334,Y,0.075275849,0020-08-15,390.7352,33.0105,1.105314,54.98614,11.22578,pre,0.146146192,37.8152802,20.1924952,431.0905423,200.53,NA,NA,-1.974148076,0.087503062,-0.000123525,c,new,8/16/2020,1.145940418,2.255266929,200.600601,-1.974148076,0.087503062,-0.000123525,20,R.area,pre,235.6844584,356.6990211
152,8/16/2020,13c,13c,8/15/2020,T3,81.924205,8.3258379,86.399015,3.9662707,47.278444,4.8048398,71.554038,3.2847911,c,default,new,Y,Y,9.585175,0.127334,127.334,Y,0.075275849,0020-08-15,390.7352,33.0105,1.105314,54.98614,11.22578,pre,0.146146192,37.8152802,20.1924952,431.0905423,200.53,NA,NA,-1.974148076,0.087503062,-0.000123525,c,new,8/16/2020,1.145940418,2.255266929,200.600601,-1.974148076,0.087503062,-0.000123525,25,R.area,pre,235.6844584,356.6990211
153,8/16/2020,14p,14p,8/15/2020,T3,44.14572,1.3871071,102.24349,3.6042617,25.47649,0.8004995,84.67613,2.9849813,p,default,new,Y,Y,4.58159,0.0738,73.8,Y,0.062081165,0020-08-15,393.9717,32.95603,2.56883,54.98614,5.233946,pre,0.124639421,37.94898699,20.25373469,431.4214694,107.49,NA,NA,-2.332897792,0.148094749,-0.001359742,p,new,8/16/2020,1.681408801,2.227937685,140.966921,-2.332897792,0.148094749,-0.001359742,20,R.area,pre,180.7267252,600.6808505
154,8/16/2020,14p,14p,8/15/2020,T3,44.14572,1.3871071,102.24349,3.6042617,25.47649,0.8004995,84.67613,2.9849813,p,default,new,Y,Y,4.58159,0.0738,73.8,Y,0.062081165,0020-08-15,393.9717,32.95603,2.56883,54.98614,5.233946,pre,0.124639421,37.94898699,20.25373469,431.4214694,107.49,NA,NA,-0.373667773,0.148094749,-0.001359742,p,new,8/16/2020,11.92768338,2.227937685,140.966921,-0.373667773,0.148094749,-0.001359742,20,R.mass,pre,180.7267252,600.6808505
155,8/16/2020,14p,14p,8/15/2020,T3,44.14572,1.3871071,102.24349,3.6042617,25.47649,0.8004995,84.67613,2.9849813,p,default,new,Y,Y,4.58159,0.0738,73.8,Y,0.062081165,0020-08-15,393.9717,32.95603,2.56883,54.98614,5.233946,pre,0.124639421,37.94898699,20.25373469,431.4214694,107.49,NA,NA,-2.332897792,0.148094749,-0.001359742,p,new,8/16/2020,1.681408801,2.227937685,140.966921,-2.332897792,0.148094749,-0.001359742,25,R.area,pre,180.7267252,600.6808505
